control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,LIV,300,NO,NA,CN,CN,T,W,C,C,1999-08-08,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1680,NO,NA,HK,HK,T,W,C,C,1999-08-08,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,3525,NO,NA,HK,HK,T,W,C,C,1999-08-08,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,213,KG,NA,MX,MX,T,W,C,C,1999-07-20,1999,1999-07-20,1999,I,BV,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,581,NO,NA,MX,MX,T,W,C,C,1999-08-15,1999,1999-08-15,1999,I,BV,NA,NA,NA
NA,RAPI,amphibian,Amphibia,Rana,pipiens,NA,NORTHERN LEOPARD,FROG,SPE,7180,NO,NA,MX,MX,T,W,C,C,1999-08-15,1999,1999-08-15,1999,I,BV,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,3000,NO,NA,HK,HK,T,W,C,C,1999-08-15,1999,1999-08-15,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,935,NO,NA,HK,HK,T,W,C,C,1999-08-15,1999,1999-08-15,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,80,NO,NA,HK,HK,T,W,C,C,1999-08-15,1999,1999-08-15,1999,I,LA,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,2000,NO,NA,HK,HK,T,C,C,C,1999-03-10,1999,1999-03-10,1999,I,AT,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,20,NO,NA,HK,HK,T,W,C,C,1999-05-24,1999,1999-05-23,1999,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,TOAD,LIV,875,NO,NA,HK,HK,T,W,C,C,1999-05-24,1999,1999-05-23,1999,I,NY,NA,NA,NA
NA,DETI,amphibian,Amphibia,Dendrobates,tinctorius,NA,DYEING,POISON-ARROW FROG,LIV,80,NO,NA,NL,NL,T,C,C,C,1999-08-27,1999,1999-08-27,1999,I,AT,NA,NA,NA
NA,DEGA,amphibian,Amphibia,Dendrobates,galactonotus,NA,SPLASH-BACKED,POISON-ARROW FROG,LIV,65,NO,NA,NL,NL,T,C,C,C,1999-08-27,1999,1999-08-27,1999,I,AT,NA,NA,NA
NA,DLAM,amphibian,Amphibia,Dendrobates,lamasi,NA,PASCO,POISON-ARROW FROG,LIV,15,NO,NA,NL,NL,T,C,C,C,1999-08-27,1999,1999-08-27,1999,I,AT,NA,NA,NA
NA,DEND,amphibian,Amphibia,Dendrobates,sp.,NA,NA,POISON-ARROW FROG,LIV,15,NO,NA,NL,NL,T,C,C,C,1999-08-27,1999,1999-08-27,1999,I,AT,NA,NA,NA
NA,PHTE,amphibian,Amphibia,Phyllobates,terribilis,NA,GOLDEN,POISON-DART FROG,LIV,20,NO,NA,NL,NL,T,C,C,C,1999-08-27,1999,1999-08-27,1999,I,AT,NA,NA,NA
NA,PBIC,amphibian,Amphibia,Phyllobates,bicolor,NA,TWO-TONED,POISON-DART FROG,LIV,50,NO,NA,NL,NL,T,C,C,C,1999-08-27,1999,1999-08-27,1999,I,AT,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,2400,NO,NA,HK,HK,T,C,C,C,1999-05-18,1999,1999-05-19,1999,I,AT,NA,NA,NA
NA,MAAU,amphibian,Amphibia,Mantella,aurantiaca,NA,MALAGASY GOLDEN,MANTELLA,LIV,600,NO,NA,MG,ZA,T,W,C,C,1999-04-29,1999,1999-04-29,1999,I,AT,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,W,C,C,1999-07-14,1999,1999-06-25,1999,I,NW,NA,NA,NA
NA,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,344,NO,NA,GT,GT,non-standard value,W,C,C,1999-08-10,1999,1999-08-10,1999,I,DF,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,200,NO,NA,ID,ID,T,W,C,C,1999-08-27,1999,1999-08-27,1999,I,DF,NA,NA,NA
NA,LIT?,amphibian,Amphibia,Litoria,sp.,NA,TREE,FROG,LIV,100,NO,NA,ID,ID,T,W,C,C,1999-08-27,1999,1999-08-27,1999,I,DF,NA,NA,NA
NA,RHAC,amphibian,Amphibia,Rhacophorus,sp.,NA,FLYING,FROG,LIV,9,NO,NA,ID,ID,T,W,C,C,1999-08-27,1999,1999-08-27,1999,I,DF,NA,NA,NA
NA,RABE,amphibian,Amphibia,Rana,berlandieri,NA,RIO GRANDE,FROG,LIV,250,KG,NA,US,MX,T,W,C,C,1999-08-09,1999,1999-08-09,1999,I,BV,NA,NA,NA
NA,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,LIV,6,NO,NA,CN,CN,T,W,C,C,1999-09-27,1999,1999-09-26,1999,I,NY,NA,NA,NA
NA,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,6,NO,NA,CN,CN,T,W,C,C,1999-09-27,1999,1999-09-26,1999,I,NY,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,6,NO,NA,CN,CN,T,W,C,C,1999-09-27,1999,1999-09-26,1999,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,910,NO,NA,MX,MX,T,W,C,C,1999-07-23,1999,1999-07-23,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,1675,NO,NA,MX,MX,T,W,C,C,1999-04-15,1999,1999-04-14,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,690,NO,NA,MX,MX,T,W,C,C,1999-09-07,1999,1999-09-03,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,965,NO,NA,MX,MX,T,W,C,C,1999-05-11,1999,1999-05-10,1999,I,NG,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,15,NO,NA,MX,MX,T,W,C,C,1999-05-11,1999,1999-05-10,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,1310,NO,NA,MX,MX,T,W,C,C,1999-04-27,1999,1999-04-26,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,1016,NO,NA,MX,MX,T,W,C,C,1999-06-08,1999,1999-06-04,1999,I,NG,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,52,NO,NA,MX,MX,T,W,C,C,1999-06-08,1999,1999-06-04,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,240,NO,NA,MX,MX,T,W,C,C,1999-06-02,1999,1999-06-01,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,C,C,C,1999-09-21,1999,1999-09-20,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,EC,EC,T,C,C,C,1999-09-21,1999,1999-09-09,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,EC,EC,T,C,C,C,1999-09-13,1999,1999-09-13,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,C,C,C,1999-09-21,1999,1999-09-08,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,C,C,C,1999-09-21,1999,1999-09-13,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1340,NO,NA,DO,DO,T,C,C,C,1999-09-21,1999,1999-09-15,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,C,C,C,1999-09-16,1999,1999-09-15,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,C,C,C,1999-09-16,1999,1999-09-15,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1660,NO,NA,DO,DO,T,C,C,C,1999-09-15,1999,1999-09-13,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,KG,NA,DO,DO,T,W,C,C,1999-09-20,1999,1999-09-18,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,C,C,C,1999-09-16,1999,1999-09-17,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,350,KG,NA,DO,DO,T,W,C,C,1999-09-27,1999,1999-09-12,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,232,KG,NA,DO,DO,T,W,C,C,1999-09-27,1999,1999-09-21,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,308,KG,NA,DO,DO,T,C,C,C,1999-09-24,1999,1999-09-20,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1580,NO,NA,DO,DO,T,C,C,C,1999-09-24,1999,1999-09-20,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1940,NO,NA,DO,DO,T,C,C,C,1999-09-24,1999,1999-09-10,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,860,NO,NA,DO,DO,T,W,C,C,1999-09-24,1999,1999-09-22,1999,I,NW,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,180,NO,NA,ID,ID,T,W,C,C,1999-09-10,1999,1999-09-10,1999,I,DF,NA,NA,NA
NA,LIT?,amphibian,Amphibia,Litoria,sp.,NA,TREE,FROG,LIV,100,NO,NA,ID,ID,T,W,C,C,1999-09-10,1999,1999-09-10,1999,I,DF,NA,NA,NA
NA,MENA,amphibian,Amphibia,Megophrys,nasuta,NA,SPADEFOOT,TOAD,LIV,50,NO,NA,ID,ID,T,W,C,C,1999-09-10,1999,1999-09-10,1999,I,DF,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,EC,EC,T,C,C,C,1999-09-29,1999,1999-09-26,1999,I,NW,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,400,NO,NA,EG,EG,T,W,C,C,1999-08-16,1999,1999-08-16,1999,I,CH,NA,NA,NA
NA,BUVI,amphibian,Amphibia,Bufo,viridis,NA,EUROPEAN GREEN,TOAD,LIV,520,NO,NA,EG,EG,T,W,C,C,1999-08-16,1999,1999-08-16,1999,I,CH,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,LIV,200,NO,NA,EG,EG,T,W,C,C,1999-08-16,1999,1999-08-16,1999,I,CH,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,180,NO,NA,MX,MX,T,W,C,C,1999-05-04,1999,1999-05-04,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,681,NO,NA,MX,MX,T,W,C,C,1999-05-24,1999,1999-05-21,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,860,NO,NA,MX,MX,T,W,C,C,1999-01-25,1999,1999-01-25,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,175,NO,NA,MX,MX,T,W,C,C,1999-02-02,1999,1999-02-01,1999,I,NG,NA,NA,NA
NA,PBIF,amphibian,Amphibia,Phrynomantis,bifasciatus,NA,S AFR SNAKE-NECK,FROG,LIV,38,NO,NA,TZ,TZ,T,W,C,C,1999-08-10,1999,1999-08-09,1999,I,LA,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,34,NO,NA,TZ,TZ,T,W,C,C,1999-08-10,1999,1999-08-09,1999,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,27,KG,NA,FR,FR,T,W,C,C,1999-07-13,1999,1999-07-13,1999,I,NY,NA,NA,NA
NA,DERE,amphibian,Amphibia,Dendrobates,reticulatus,NA,RETICULATED,POISON-ARROW FROG,LIV,45,NO,NA,PE,PE,T,W,R,A,1999-09-24,1999,1999-09-22,1999,I,AT,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,2213,NO,NA,MX,MX,T,W,C,C,1999-08-04,1999,1999-08-02,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,682,NO,NA,MX,MX,T,W,C,C,1999-03-24,1999,1999-03-22,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,512,NO,NA,MX,MX,T,W,C,C,1999-08-18,1999,1999-08-17,1999,I,NG,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,15,NO,NA,MX,MX,T,W,C,C,1999-08-18,1999,1999-08-17,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,30,NO,NA,MX,MX,T,W,C,C,1999-03-16,1999,1999-03-15,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,400,NO,NA,MX,MX,T,W,C,C,1999-08-10,1999,1999-08-09,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,340,NO,NA,MX,MX,T,W,C,C,1999-03-09,1999,1999-03-05,1999,I,NG,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,15,NO,NA,MX,MX,T,W,C,C,1999-03-09,1999,1999-03-05,1999,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,200,NO,NA,MX,MX,T,W,C,C,1999-03-30,1999,1999-03-26,1999,I,NG,NA,NA,NA
NA,AGA?,amphibian,Amphibia,Agalychnis,sp.,NA,LEAF,FROG,LIV,300,NO,NA,GH,GH,T,W,C,C,1999-05-20,1999,1999-05-20,1999,I,CH,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,100,NO,NA,GH,GH,T,W,C,C,1999-05-20,1999,1999-05-20,1999,I,CH,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,LIV,100,NO,NA,EG,EG,T,W,C,C,1999-05-10,1999,1999-05-07,1999,I,CH,NA,NA,NA
NA,BUVI,amphibian,Amphibia,Bufo,viridis,NA,EUROPEAN GREEN,TOAD,LIV,300,NO,NA,EG,EG,T,W,C,C,1999-05-10,1999,1999-05-07,1999,I,CH,NA,NA,NA
NA,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED TREE,FROG,LIV,75,NO,NA,NI,NI,T,W,C,C,1999-06-02,1999,1999-06-02,1999,I,CH,NA,NA,NA
NA,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED TREE,FROG,LIV,75,NO,NA,NI,NI,T,W,C,C,1999-06-02,1999,1999-06-02,1999,I,CH,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,TOAD,LIV,1600,NO,NA,CL,CL,T,W,C,C,1999-07-01,1999,1999-06-29,1999,I,CH,NA,NA,NA
NA,RATE,amphibian,Amphibia,Rana,temporaria,NA,EUROPEAN COMMON,FROG,LIV,40,NO,NA,IE,IE,non-standard value,W,C,C,1999-06-16,1999,1999-06-15,1999,I,CH,NA,NA,NA
NA,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED TREE,FROG,LIV,110,NO,NA,NI,NI,T,C,C,C,1999-06-30,1999,1999-06-28,1999,I,CH,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,W,C,C,1999-07-14,1999,1999-07-02,1999,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,6600,NO,NA,TW,TW,T,W,C,C,1999-07-15,1999,1999-07-14,1999,I,NY,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,SPE,54,NO,NA,CR,CR,non-standard value,W,C,C,1999-08-31,1999,1999-08-31,1999,I,DF,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1410,KG,NA,TW,TW,T,C,C,C,1999-08-25,1999,1999-08-25,1999,I,DF,NA,NA,NA
NA,AMBT,amphibian,Amphibia,Ambystoma,tigrinum,NA,TIGER,SALAMANDER,LIV,75,NO,NA,US,JP,T,W,C,C,1999-06-23,1999,1999-06-24,1999,I,CH,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,TOAD,LIV,444,NO,NA,CL,CL,T,C,C,C,1999-06-03,1999,1999-06-02,1999,I,CH,NA,NA,NA
NA,ANJA,amphibian,Amphibia,Andrias,japonicus,NA,JAPANESE GIANT,SALAMANDER,LIV,3,NO,NA,JP,JP,non-standard value,W,C,C,1999-06-22,1999,1999-06-22,1999,I,CH,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,506,NO,NA,ID,ID,T,W,C,C,1999-09-21,1999,1999-09-21,1999,I,MI,NA,NA,NA
NA,LIT?,amphibian,Amphibia,Litoria,sp.,NA,TREE,FROG,LIV,240,NO,NA,ID,ID,T,W,C,C,1999-09-21,1999,1999-09-21,1999,I,MI,NA,NA,NA
NA,MENA,amphibian,Amphibia,Megophrys,nasuta,NA,SPADEFOOT,TOAD,LIV,43,NO,NA,ID,ID,T,W,C,C,1999-09-21,1999,1999-09-21,1999,I,MI,NA,NA,NA
NA,RHAC,amphibian,Amphibia,Rhacophorus,sp.,NA,FLYING,FROG,LIV,8,NO,NA,ID,ID,T,W,C,C,1999-09-21,1999,1999-09-21,1999,I,MI,NA,NA,NA
NA,RHRE,amphibian,Amphibia,Rhacophorus,reinwardtii,NA,REINWARDT'S FLYING,FROG,LIV,85,NO,NA,ID,ID,T,W,C,C,1999-09-21,1999,1999-09-21,1999,I,MI,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,100,NO,NA,ID,ID,T,W,C,C,1999-09-21,1999,1999-09-21,1999,I,MI,NA,NA,NA
NA,OST?,amphibian,Amphibia,Osteopilus,sp.,NA,TREE,FROG,LIV,52,NO,NA,US,DE,T,C,C,C,1999-09-15,1999,1999-09-15,1999,I,AT,NA,NA,NA
NA,NOVI,amphibian,Amphibia,Notophthalmus,viridescens,NA,EASTERN,NEWT,LIV,250,NO,NA,US,DE,T,C,C,C,1999-09-15,1999,1999-09-15,1999,I,AT,NA,NA,NA
NA,TYVE,amphibian,Amphibia,Tylototriton,verrucosus,NA,CROCODILE,NEWT,LIV,50,NO,NA,MM,DE,T,W,C,C,1999-08-27,1999,1999-08-27,1999,I,DF,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,EC,EC,T,W,C,C,1999-07-07,1999,1999-07-01,1999,I,NY,NA,NA,NA
NA,DEAZ,amphibian,Amphibia,Dendrobates,azureus,NA,BLUE,POISON-ARROW FROG,LIV,90,NO,NA,NL,NL,T,C,C,C,1999-09-28,1999,1999-09-28,1999,I,AT,NA,NA,NA
NA,DETI,amphibian,Amphibia,Dendrobates,tinctorius,NA,DYEING,POISON-ARROW FROG,LIV,54,NO,NA,NL,NL,T,C,C,C,1999-09-28,1999,1999-09-28,1999,I,AT,NA,NA,NA
NA,DLAM,amphibian,Amphibia,Dendrobates,lamasi,NA,PASCO,POISON-ARROW FROG,LIV,10,NO,NA,DE,NL,T,C,C,C,1999-09-28,1999,1999-09-28,1999,I,AT,NA,NA,NA
NA,DEGA,amphibian,Amphibia,Dendrobates,galactonotus,NA,SPLASH-BACKED,POISON-ARROW FROG,LIV,27,NO,NA,NL,NL,T,C,C,C,1999-09-28,1999,1999-09-28,1999,I,AT,NA,NA,NA
NA,DEGA,amphibian,Amphibia,Dendrobates,galactonotus,NA,SPLASH-BACKED,POISON-ARROW FROG,LIV,23,NO,NA,DE,NL,T,C,C,C,1999-09-28,1999,1999-09-28,1999,I,AT,NA,NA,NA
NA,DESI,amphibian,Amphibia,Epipedobates,silverstonei,NA,SILVERSTONE'S,POISON-ARROW FROG,LIV,60,NO,NA,DE,NL,T,C,C,C,1999-09-28,1999,1999-09-28,1999,I,AT,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,200,NO,NA,TZ,TZ,T,W,C,C,1999-09-29,1999,1999-09-29,1999,I,AT,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,6600,NO,NA,TW,TW,T,W,C,C,1999-08-25,1999,1999-08-20,1999,I,NY,NA,NA,NA
NA,PELL,amphibian,Amphibia,Peltophryne,lemur,NA,PUERTO RICAN CREST,TOAD,LIV,3000,NO,NA,CA,CA,non-standard value,C,C,C,1999-04-27,1999,1999-04-28,1999,I,AT,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5400,NO,NA,TW,TW,T,W,C,C,1999-08-27,1999,1999-08-08,1999,I,NY,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,200,NO,NA,RU,RU,NA,W,C,C,1999-06-16,1999,1999-06-16,1999,I,NY,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,134,NO,NA,RU,RU,NA,W,C,C,1999-06-19,1999,1999-06-16,1999,I,NY,NA,NA,NA
NA,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,LIV,105,NO,NA,RU,RU,NA,W,C,C,1999-06-19,1999,1999-06-16,1999,I,NY,NA,NA,NA
NA,BOMB,amphibian,Amphibia,Bombina,sp.,NA,FIREBELLY,TOAD,LIV,108,NO,NA,RU,RU,NA,W,C,C,1999-06-19,1999,1999-06-16,1999,I,NY,NA,NA,NA
NA,BOMB,amphibian,Amphibia,Bombina,sp.,NA,FIREBELLY,TOAD,LIV,75,NO,NA,RU,RU,NA,W,C,C,1999-06-19,1999,1999-06-16,1999,I,NY,NA,NA,NA
NA,SASA,amphibian,Amphibia,Salamandra,salamandra,NA,EUROPEAN FIRE,SALAMANDER,LIV,50,NO,NA,RU,RU,NA,W,C,C,1999-06-19,1999,1999-06-16,1999,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,R,C,C,1999-04-26,1999,1999-04-22,1999,I,NY,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,1430,NO,NA,TZ,TZ,T,W,C,C,1999-07-28,1999,1999-07-28,1999,I,LA,NA,NA,NA
NA,HEMM,amphibian,Amphibia,Hemisus,marmoratus,NA,MARBLED SHOVELNOSE,FROG,LIV,367,NO,NA,TZ,TZ,T,W,C,C,1999-07-28,1999,1999-07-28,1999,I,LA,NA,NA,NA
NA,AFFO,amphibian,Amphibia,Afrilaxus,fornasini,NA,SILVER-BAND BANANA,FROG,LIV,372,NO,NA,TZ,TZ,T,W,C,C,1999-07-28,1999,1999-07-28,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,40,NO,NA,SG,SG,T,C,C,C,1999-08-08,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,310,NO,NA,EG,EG,T,W,C,C,1999-07-29,1999,1999-07-29,1999,I,LA,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,900,NO,NA,HK,MX,T,W,C,C,1999-08-07,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,18,NO,NA,ID,MX,T,W,C,C,1999-08-07,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,22442,NO,NA,ID,MX,T,W,C,C,1999-08-07,1999,1999-08-08,1999,I,LA,NA,NA,NA
NA,PHBC,amphibian,Amphibia,Phyllomedusa,bicolor,NA,GIANT MONKEY,FROG,LIV,20,NO,NA,SR,SR,T,W,C,C,1999-06-14,1999,1999-06-12,1999,I,NY,NA,NA,NA
